,TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
351,326.8,4111,4880,1960,2556,1354,1.5,6,3,2,0,1,1,Old
352,354.4,4458,6710,1925,3196,1786,2.0,7,3,2,0,1,0,Recent
353,265.3,3337,7045,1920,2697,1378,1.5,6,3,1,1,1,0,None
354,376.2,4732,2700,1990,2448,1536,2.0,8,3,2,1,1,1,None
355,296.9,3735,4659,1950,1984,1404,1.0,5,3,1,0,1,1,None
356,252.985,3182,7270,1920,2210,1326,2.0,7,3,1,1,1,0,None
357,339.1,4265,5273,1943,2769,1734,2.0,7,5,2,0,1,1,Recent
358,299.4,3766,4949,1960,2088,1726,1.0,6,3,2,0,1,0,Recent
359,323.5,4069,5204,1965,2508,1402,1.5,6,3,1,1,1,1,None
360,359.3,4519,5918,1988,2574,1930,1.0,8,4,2,0,2,0,None
361,361.7,4550,5376,1920,2156,1370,2.0,7,4,1,1,1,0,Recent
362,256.4,3225,2410,1950,2535,1632,2.0,7,3,2,0,1,0,None
363,236.7,2977,3248,1920,1620,1270,2.0,6,3,1,0,1,0,None
364,250.3,3148,4270,1920,2017,1232,2.0,6,3,1,0,1,0,None
365,340.7,4286,5941,1962,2712,1469,1.5,7,3,2,0,1,0,Recent
366,312.5,3931,5939,1957,3160,1609,1.5,7,3,1,1,1,0,None
367,287.4,3615,6100,1960,2076,1701,1.0,7,3,1,1,1,0,None
368,320.8,4035,6000,1967,2425,1151,1.0,7,3,1,1,1,1,None
369,329.4,4143,6043,1957,2628,1536,1.5,7,4,1,0,1,1,None
370,307.4,3867,10067,1960,2238,1726,1.0,8,4,1,1,1,0,None
371,327.0,4113,10030,1950,2344,1275,1.5,6,3,1,0,1,1,None
372,406.9,5118,6756,1996,2604,1680,2.0,7,3,2,0,1,1,None
373,270.4,3401,5246,1940,2568,1360,1.5,6,3,2,0,1,1,None
374,278.6,3504,6076,1940,2264,1320,2.0,6,3,1,1,1,1,None
375,392.0,4931,5671,1958,3412,2010,2.0,9,4,2,0,1,1,Old
376,310.7,3908,4407,1960,1968,1404,1.0,6,3,1,1,1,0,None
377,283.0,3560,4514,1959,2140,1404,1.0,5,3,1,1,1,1,None
378,353.5,4447,5885,1988,2418,1930,1.0,9,4,2,0,2,0,None
379,302.3,3802,6043,1964,2244,1641,1.0,8,3,2,0,1,0,None
380,424.9,5345,5518,2003,2500,1560,2.0,6,3,1,1,1,0,None
381,348.3,4381,5441,1960,2416,1726,1.0,8,4,2,0,1,1,Recent
382,354.3,4457,9351,1960,2296,1247,1.0,7,4,1,1,1,0,None
383,297.9,3747,5151,1962,2652,1469,1.5,7,3,2,0,1,0,None
384,327.2,4116,6042,1954,2840,1550,1.5,7,3,1,0,1,1,None
385,306.1,3850,6877,1963,2240,1808,1.0,6,3,1,1,1,0,None
386,428.2,5386,5965,1963,2998,1637,1.5,8,3,3,0,1,1,Old
387,366.3,4608,5662,1961,2805,1750,2.0,7,4,2,0,1,1,Recent
388,263.1,3309,5273,1950,2448,1306,1.5,6,2,1,0,1,1,None
389,388.7,4889,5775,1988,2906,1469,1.5,8,3,3,0,1,0,None
390,313.6,3945,5715,1960,2540,1940,2.0,6,3,1,1,1,1,None
391,263.0,3308,4473,1960,1961,1404,1.0,7,4,1,1,1,0,None
392,241.3,3035,4410,1961,1964,1404,1.0,7,3,1,1,1,0,None
393,326.0,4101,6194,1950,2816,1311,1.0,5,2,1,0,1,1,None
394,301.0,3786,6200,1963,2067,1726,1.0,6,3,2,0,1,0,Old
395,272.6,3429,5246,1945,2488,1306,1.5,7,4,2,0,1,1,None
396,301.6,3794,6000,1967,2166,1726,1.0,6,3,1,1,1,0,None
397,366.8,4614,7128,1960,2156,1726,1.0,6,2,2,0,1,0,None
398,311.0,3912,5981,1960,2364,1320,2.0,6,3,1,1,1,0,None
399,282.5,3553,6000,1960,2116,1726,1.0,5,3,1,1,1,0,None
400,301.2,3789,5658,1964,2640,1464,1.5,7,3,1,1,1,0,None
401,298.8,3758,5963,1963,2592,1469,1.5,6,3,2,0,1,1,None
402,317.8,3997,6197,1963,2294,2059,1.0,6,3,1,0,1,1,None
403,371.9,4678,5695,1988,2712,1469,1.5,6,2,2,1,1,0,None
404,275.9,3470,7548,1943,2552,1075,1.0,6,2,1,0,1,1,None
405,297.7,3745,5700,1960,2936,1641,1.5,6,2,2,0,1,0,None
406,332.4,4181,7889,1960,3588,1939,1.5,8,4,2,0,1,1,None
407,297.1,3737,7917,1960,2016,1487,1.0,7,3,1,1,1,0,None
408,323.5,4069,7912,1960,2842,1469,1.5,7,3,2,0,1,0,None
409,306.4,3854,5273,1950,2451,1075,1.0,6,2,1,1,1,1,Old
410,306.3,3853,5914,1964,2120,1726,1.0,8,4,2,0,1,0,None
411,280.6,3529,4410,1959,1944,1404,1.0,6,3,1,1,1,0,None
412,292.4,3678,4463,1958,2298,1404,1.0,6,3,1,0,1,0,None
413,307.2,3864,6691,1967,2400,1863,1.0,6,3,1,1,2,0,None
414,275.5,3465,4800,1960,2392,1109,1.0,6,3,1,0,1,1,None
415,259.1,3259,5273,1945,2796,1155,1.0,6,2,1,0,1,1,None
416,267.3,3362,4298,1950,2623,1128,1.0,7,3,1,1,1,1,None
417,334.9,4213,4860,1910,3314,1792,2.0,7,3,1,1,1,0,None
418,300.1,3775,5608,1963,2311,1125,1.0,5,3,1,0,1,0,None
419,332.4,4181,9820,1943,2600,1306,1.5,6,2,1,0,1,1,Recent
420,278.1,3498,11541,1920,3508,1779,1.5,5,2,1,0,1,0,None
421,350.3,4406,4654,1890,3256,1755,1.5,9,4,2,0,1,0,None
422,353.3,4444,6203,1960,2160,1870,1.0,8,3,1,1,1,0,None
423,213.4,2684,1696,1904,2496,1518,2.0,7,4,1,0,1,0,None
424,297.9,3747,5759,1950,2624,1306,1.5,7,4,1,1,1,0,Recent
425,316.7,3984,6004,1960,2845,1726,1.0,7,3,1,1,1,0,Recent
426,339.0,4264,10370,1960,2836,1435,1.5,7,3,2,0,1,0,None
427,340.1,4278,5712,1940,3336,2036,2.0,7,3,1,1,1,1,None
428,264.5,3327,5963,1963,2041,1008,1.0,7,3,1,0,1,0,None
429,281.9,3546,5739,1960,2100,1726,1.0,7,3,1,1,1,0,None
430,312.7,3933,5633,1960,2732,1469,1.5,6,2,2,0,1,1,None
431,290.0,3648,7280,1958,2160,1487,1.0,5,3,1,1,1,0,None
432,267.0,3358,3138,1920,2468,1520,2.0,6,3,1,1,1,0,None
433,289.8,3645,4253,1920,2792,1428,1.5,7,3,1,0,1,1,None
434,295.5,3717,6298,1967,2218,1726,1.0,6,3,1,1,1,0,None
435,298.1,3750,6506,1960,2160,1966,1.0,8,3,1,1,1,0,None
436,288.2,3625,4159,1960,2356,1306,1.5,6,2,1,0,1,1,None
437,281.9,3546,8318,1942,2376,1075,1.0,6,3,1,0,1,1,None
438,276.3,3475,7439,1943,2459,1075,1.0,6,3,1,0,1,1,None
439,329.7,4147,19466,1940,2563,1075,1.0,7,3,1,1,1,1,None
440,286.5,3604,4272,1965,3084,1512,1.0,8,3,1,1,1,1,None
441,348.0,4377,10493,1966,2204,1320,2.0,7,3,1,1,1,0,None
442,289.4,3640,5211,1956,2085,984,1.0,6,2,1,0,1,1,None
443,325.5,4094,6083,1957,2422,1472,2.0,7,3,1,1,1,0,Old
444,306.0,3849,6031,1960,2116,1966,1.0,8,3,1,1,2,0,None
445,309.2,3889,6000,1960,2424,1870,1.0,9,4,1,1,1,0,None
446,293.2,3688,7035,1955,2032,978,1.0,5,3,1,0,1,1,None
447,295.7,3719,5836,1960,2736,1469,1.5,7,3,2,0,1,0,None
448,282.6,3555,5963,1963,2136,1008,1.0,7,3,1,1,1,0,None
449,342.5,4308,3500,1910,2520,1536,1.5,5,2,2,0,1,0,Recent
450,204.1,2567,3854,1920,2022,962,2.0,6,3,1,1,1,0,None
451,346.5,4358,7680,1956,2581,1354,1.5,6,2,1,1,1,1,None
452,290.3,3651,4047,1920,2328,1440,2.0,7,4,2,0,1,1,None
453,273.1,3435,5356,1960,1968,941,1.0,5,2,1,0,1,1,None
454,298.7,3757,4310,1930,2640,1428,1.5,6,2,1,1,1,1,None
455,325.7,4097,6895,1960,2066,1966,1.0,7,3,1,1,1,0,None
456,338.3,4255,6406,1960,2066,1726,1.0,8,4,2,0,1,0,Recent
457,265.9,3345,6946,1950,2339,1075,1.0,6,3,1,0,1,1,None
458,198.4,2495,3228,1920,1755,1006,1.5,6,3,1,0,1,0,None
459,298.6,3756,6935,1965,2628,1469,1.5,6,2,2,0,1,0,None
460,326.8,4111,6690,1957,2900,1308,1.0,7,3,1,1,1,1,None
461,350.0,4403,6900,1960,2904,1961,1.0,6,3,3,0,1,1,None
462,319.2,4015,6315,1960,2220,1726,1.0,7,3,2,0,2,0,None
463,398.2,5009,10044,1960,2180,1726,1.0,6,3,1,1,1,0,Recent
464,273.4,3439,7931,1938,2376,1075,1.0,6,3,1,0,1,1,Recent
465,288.4,3628,6000,1960,2512,1487,1.0,5,2,1,0,1,0,None
466,304.9,3835,6858,1925,1808,1133,2.0,7,3,1,0,1,0,None
467,313.4,3942,6031,1960,2484,1993,1.0,9,3,1,1,2,0,None
468,269.82,3394,10947,1920,2384,1237,1.5,6,3,1,1,1,0,None
469,203.7,2562,2174,1920,2952,1382,1.0,7,3,1,0,1,0,None
470,288.2,3625,4050,1935,3224,1456,1.0,6,3,1,0,1,1,Old
471,262.4,3300,4911,1960,2084,1020,1.0,5,3,1,0,1,1,None
472,331.4,4169,10294,1943,2944,1346,1.5,6,3,1,0,1,1,None
473,284.0,3572,6035,1960,2106,1320,2.0,7,3,1,1,1,0,None
474,282.7,3556,4565,1904,2416,1220,2.0,6,3,1,0,1,0,None
475,246.8,3104,5963,1963,2160,1008,1.0,5,3,1,0,1,0,None
476,290.3,3651,6364,1960,2136,1726,1.0,6,3,1,1,1,0,None
477,301.8,3796,5090,1955,2525,1120,1.0,7,4,1,1,1,0,None
478,311.2,3914,9551,1943,2508,1306,1.5,6,2,1,1,1,1,Old
479,299.1,3762,4772,1900,2652,1584,2.0,6,3,1,0,1,0,None
480,353.8,4450,19264,1943,2634,1306,1.5,6,3,1,1,1,1,None
481,290.0,3648,4050,1960,2548,1176,1.0,5,4,1,1,1,1,None
482,289.2,3638,4501,1960,2520,1313,1.5,6,3,2,0,1,1,None
483,293.9,3697,6008,1960,3041,1557,1.5,6,2,1,1,1,0,None
484,346.6,4360,4500,1940,1920,960,1.0,7,4,2,0,1,1,None
485,314.2,3952,6998,1943,2494,1536,2.0,7,3,3,0,1,1,Recent
486,280.7,3531,6077,1965,2097,1726,1.0,6,3,1,1,1,0,None
487,298.6,3756,6000,1960,2280,1682,1.0,6,3,1,1,1,0,None
488,327.9,4124,10759,1967,2756,1469,1.5,6,2,1,1,1,0,None
489,442.2,5562,4459,2007,2418,1469,2.0,7,3,2,1,1,1,None
490,232.5,2924,2426,1904,2398,1233,1.5,6,3,1,0,1,0,None
491,302.2,3801,4283,1960,1769,1104,2.0,5,3,1,1,1,0,None
492,298.2,3751,4251,1953,2384,1320,1.5,6,3,2,0,1,1,Old
493,317.0,3987,5963,1963,2184,1008,1.0,7,3,1,1,1,0,None
494,304.8,3834,6035,1960,2160,1726,1.0,8,3,1,1,1,2,None
495,281.7,3543,4272,1962,1669,1104,2.0,5,3,1,1,1,0,None
496,216.2,2719,3337,1920,2358,1223,1.5,6,3,1,0,1,0,None
497,302.2,3801,13149,1955,2352,1134,1.0,5,2,1,0,1,1,None
498,356.8,4488,17604,1969,3136,1714,1.5,5,3,2,0,1,1,None
499,317.8,3997,11250,1954,2566,1244,1.0,6,3,1,1,1,1,None
500,295.7,3719,4220,1953,2392,1056,1.0,6,3,1,0,1,1,None
501,249.2,3134,7103,1940,2544,1075,1.0,6,3,1,0,1,1,None
502,314.8,3960,6077,1965,2232,1726,1.0,7,3,1,1,2,1,None
503,220.4,2772,2644,1920,1730,1063,2.0,6,3,1,1,1,0,None
504,251.0,3157,2961,1910,1633,882,1.5,4,2,1,0,1,0,Recent
505,280.8,3532,3158,1964,2175,1868,1.0,8,3,1,1,1,0,None
506,329.9,4150,8858,1960,2436,1726,1.0,7,3,1,1,1,2,None
507,345.6,4347,6000,1960,2328,1487,1.0,7,4,2,0,1,0,Recent
508,244.2,3072,1358,1904,2576,1598,2.0,8,1,2,0,1,0,None
509,261.1,3284,3958,1960,2518,1161,1.0,5,2,1,0,1,1,None
510,314.1,3951,10641,1965,2136,1008,1.0,6,3,1,1,2,0,None
511,288.4,3628,4000,1960,2899,1352,1.0,7,2,1,1,1,0,None
512,258.5,3251,4000,1963,2622,1260,1.0,6,3,1,1,1,0,None
513,269.1,3385,4351,1960,1889,912,1.0,6,3,1,1,1,0,None
514,395.2,4971,4203,2001,2336,1448,2.0,7,3,2,1,1,1,None
515,333.8,4199,11844,1960,2160,1726,1.0,6,3,1,1,1,0,None
516,290.2,3650,5963,1963,2164,1008,1.0,7,3,1,1,1,1,None
517,276.7,3480,6035,1960,2160,1247,1.0,7,4,1,1,1,0,None
518,362.0,4553,4072,1942,3241,1591,1.5,7,4,2,0,1,0,Recent
519,301.2,3789,3200,1964,2264,1859,1.0,5,3,1,0,1,0,None
520,285.2,3587,8245,1943,2569,1306,1.5,7,3,2,0,1,1,Recent
521,352.7,4436,7649,1965,2730,1280,1.0,7,4,1,1,2,1,Old
522,325.2,4091,6014,1960,2832,1728,2.0,7,3,2,0,1,1,None
523,437.9,5508,8861,1798,5356,2953,2.0,11,4,2,0,1,0,Old
524,313.3,3941,6077,1960,2172,1726,1.0,7,3,1,1,1,0,None
525,338.7,4260,8815,1965,2256,1726,1.0,7,3,2,0,2,0,None
526,276.9,3483,4254,1962,2100,1404,1.0,5,3,1,1,1,0,Old
527,280.3,3526,2845,1920,3100,1761,1.5,8,5,2,0,1,0,Recent
528,275.7,3468,6000,1965,2080,1487,1.0,6,3,1,1,1,0,None
529,281.7,3543,4204,1956,2232,1042,1.0,6,2,1,0,1,1,None
530,283.1,3561,4910,1973,2520,1440,2.0,5,3,1,1,1,0,None
531,277.6,3492,6750,1949,2592,936,1.0,4,1,1,0,1,0,None
532,307.1,3863,7532,1960,2898,1726,1.0,6,2,2,0,1,0,None
533,307.8,3872,4117,1960,2641,1537,2.0,7,4,1,1,1,1,None
534,295.6,3718,1237,1990,3039,1908,2.0,7,4,1,2,1,1,None
535,370.5,4660,11617,1960,2868,2343,1.0,6,3,1,1,1,0,None
536,316.2,3977,5401,1963,2478,1488,2.0,7,3,1,1,1,0,None
537,300.4,3779,6044,1960,2093,1870,1.0,5,3,1,0,1,0,None
538,285.3,3589,4803,1920,3280,2196,2.0,8,3,2,0,1,0,None
539,290.2,3650,9387,1943,2490,1306,1.5,7,3,1,1,1,1,Old
540,296.7,3732,5935,1960,2013,1320,2.0,6,3,1,1,1,0,None
541,312.3,3928,6035,1960,2160,1726,1.0,10,3,1,1,1,0,None
542,366.8,4614,9359,1965,2848,2390,1.0,10,5,1,1,1,1,Old
543,362.3,4557,5726,1964,2706,1883,1.5,8,4,1,2,1,1,None
544,246.0,3094,6202,1959,1964,982,1.0,5,3,1,0,1,1,None
545,360.8,4538,7285,1965,2224,2168,1.0,6,3,2,1,2,1,None
546,315.4,3967,4342,1964,2916,1596,2.0,7,4,1,1,1,1,None
547,286.3,3601,5877,1964,2052,1726,1.0,5,3,2,0,1,0,None
548,286.8,3607,4032,1960,2586,1190,1.0,8,4,1,0,1,0,None
549,314.3,3953,4162,1950,2556,1354,1.5,6,3,2,0,1,1,None
550,276.7,3480,4548,1930,2287,1367,2.0,6,3,1,1,1,1,Old
551,322.3,4054,7999,1965,2016,1008,1.0,9,4,1,1,2,0,None
552,433.1,5448,6102,1994,2308,2135,1.0,6,3,1,1,1,1,None
553,270.7,3405,4858,1965,2177,1008,1.0,7,3,1,1,1,2,None
554,393.1,4945,6000,1967,2600,1908,1.0,8,3,2,0,1,1,Recent
555,287.0,3610,4000,1964,2406,1188,1.0,5,3,1,0,1,1,None
556,324.1,4077,5099,1933,2597,1577,2.0,7,4,2,1,1,0,None
557,316.2,3977,6750,1964,3541,1528,1.0,7,3,1,1,1,1,None
558,284.6,3580,6071,1960,2136,1487,1.0,6,2,1,0,1,2,None
559,292.1,3674,7444,1965,2268,1487,1.0,5,3,1,0,1,0,Recent
560,316.2,3977,10566,1960,2252,1726,1.0,5,3,1,1,1,0,None
561,335.6,4221,18670,1940,3010,1474,1.5,7,3,2,0,1,1,None
562,299.1,3762,5950,1960,2096,1966,1.0,9,3,1,1,1,2,None
563,463.9,5835,4478,2008,3864,2138,2.5,7,4,2,1,1,0,None
564,350.9,4414,5857,1963,2740,1849,1.5,8,3,1,2,1,1,None
565,326.3,4104,6035,1960,2040,1692,1.0,6,3,1,1,1,0,Old
566,355.8,4475,8526,1965,2068,1726,1.0,9,3,2,0,2,0,None
567,273.9,3445,4207,1960,2480,1123,1.0,5,3,1,0,1,1,None
568,312.5,3931,3718,1960,2379,1560,2.0,7,4,1,1,1,1,None
569,360.6,4536,6761,1965,2258,1836,1.0,7,3,1,1,1,0,None
570,380.6,4787,6505,1994,2356,1670,1.0,7,3,2,0,1,2,None
571,377.5,4748,5494,1929,2750,1820,2.0,8,4,2,0,1,0,Old
572,284.3,3576,6000,1960,2136,1726,1.0,6,3,1,1,1,0,None
573,250.2,3147,3630,1935,2564,1081,1.0,6,2,1,0,1,0,None
574,315.3,3966,4434,1988,2156,1350,2.0,8,3,1,1,1,0,None
575,310.0,3899,6000,1960,2088,1521,1.0,7,3,1,1,1,0,None
576,297.9,3747,4000,1980,2352,1104,1.0,8,4,2,0,1,0,None
577,176.9,2225,1037,1920,2520,1680,2.0,6,3,1,0,1,0,None
578,326.7,4109,12568,1950,3230,1747,1.5,11,4,1,1,1,2,None
579,370.3,4658,6091,1960,2868,1589,1.5,7,4,2,1,1,0,None
580,316.6,3982,6012,1967,2244,1320,2.0,6,3,1,1,1,0,None
581,324.9,4087,5668,1960,2124,1487,1.0,7,4,2,0,2,0,None
582,325.9,4099,5992,1964,2904,1566,1.5,8,3,2,1,1,1,None
583,288.0,3623,3417,1960,2520,1306,1.5,6,3,1,1,1,1,None
584,257.7,3241,4252,1960,2451,1123,1.0,6,3,1,0,1,1,None
585,309.6,3894,6380,1965,2266,1726,1.0,7,3,1,1,2,0,None
586,321.8,4048,5264,1958,2664,1481,1.5,8,3,1,1,1,1,Old
587,343.1,4316,6000,1960,2196,2048,1.0,8,4,2,0,2,2,Recent
588,270.3,3400,3166,1960,2647,1128,1.0,6,3,1,0,1,1,None
589,309.9,3898,9861,1967,2048,1350,1.0,6,2,1,1,1,0,None
590,274.2,3449,10539,1960,2528,1170,1.0,6,2,1,1,1,2,None
591,314.2,3952,4331,1960,2438,1110,1.0,6,3,1,1,1,1,Recent
592,333.5,4195,6104,1960,2328,1268,1.5,8,4,2,0,1,0,Recent
593,262.3,3299,9358,1920,2244,1432,2.0,7,3,1,0,1,1,None
594,397.2,4996,7998,1994,2229,1726,1.0,6,3,1,1,1,1,None
595,315.6,3970,7038,1968,2563,1726,1.0,5,3,1,1,1,0,None
596,289.2,3638,6000,1960,2096,1247,1.0,7,3,1,0,1,0,None
597,329.8,4148,4477,1960,2040,1368,2.0,7,4,1,1,2,1,None
598,412.0,5182,8919,1991,3190,2509,1.5,7,4,1,1,1,1,None
599,288.3,3626,6000,1969,2088,1692,1.0,8,3,1,1,1,0,None
600,309.5,3893,5554,1960,2432,1354,1.5,7,3,2,0,1,0,None
601,265.3,3337,4297,1960,2496,1354,1.5,6,3,1,0,1,1,None
602,275.3,3463,4905,1963,2926,1469,1.5,6,2,1,1,1,0,None
603,283.0,3560,3108,1960,2616,1109,1.0,6,3,2,0,1,1,Recent
604,328.4,4131,11081,1967,2272,1726,1.0,6,3,1,0,2,0,Old
605,313.4,3942,6000,1960,2196,1726,1.0,6,3,1,1,1,0,None
606,282.1,3548,6212,1960,2720,1469,1.5,4,1,1,0,1,0,None
607,336.3,4230,6131,1965,2585,1479,1.5,7,3,2,0,1,1,None
608,171.8,2161,2313,1912,1862,754,1.0,5,2,1,0,1,0,None
609,231.1,2907,5657,1972,2160,1080,1.0,5,3,1,0,1,1,None
610,301.2,3789,3200,1914,3128,1506,1.5,7,3,1,1,1,0,None
611,420.7,5292,8501,1995,2664,1620,2.0,7,3,2,1,1,1,None
612,293.8,3696,4357,1956,2830,1302,1.0,7,3,1,1,1,1,None
613,301.0,3786,6000,1960,2280,1715,1.0,7,3,1,1,2,1,None
614,354.8,4463,4770,1912,3939,2246,2.0,9,5,3,0,1,1,None
615,337.5,4245,5755,1972,2112,1296,2.0,7,3,2,1,2,2,None
616,344.1,4328,6557,1956,3039,1613,1.5,6,3,1,1,1,1,None
617,346.2,4355,4527,1956,2240,1428,2.0,8,4,1,1,1,1,Recent
618,262.1,3297,6713,1965,2194,1008,1.0,6,3,1,0,1,0,None
619,418.4,5263,7996,1995,2604,1680,2.0,7,3,2,1,1,1,None
620,288.4,3628,4500,1960,2104,1726,1.0,8,3,1,1,1,0,None
621,289.3,3639,6000,1960,2172,1726,1.0,6,3,1,1,1,2,None
622,283.8,3570,3803,1950,2434,1063,1.0,6,4,2,0,2,0,Old
623,302.9,3810,5954,1960,2216,1343,1.0,6,3,1,1,1,0,None
624,317.6,3995,8565,1965,2160,1726,1.0,10,5,2,0,2,0,None
625,338.3,4255,6976,1965,2216,1877,1.0,8,3,2,0,1,2,None
626,195.3,2456,4994,1920,2190,1440,2.0,7,4,1,0,1,0,None
627,311.9,3923,6612,1965,2107,1487,1.0,7,3,1,1,2,0,None
628,314.7,3958,9477,1967,2160,1726,1.0,7,4,1,1,1,0,None
629,286.8,3607,4369,1960,2627,1384,1.5,6,3,2,0,1,1,None
630,353.3,4444,6956,1965,2368,2007,1.0,7,3,2,0,2,0,None
631,259.4,3263,4770,1957,2176,1040,1.0,5,2,1,0,1,0,None
632,289.2,3638,4970,1963,2742,1469,1.5,7,3,2,0,1,0,None
633,289.2,3638,6214,1963,2731,1438,1.5,6,3,2,0,1,0,None
634,336.8,4236,5868,1960,2904,1875,1.0,8,4,2,0,1,0,None
635,346.4,4357,4802,1959,2728,2160,2.0,7,4,2,0,1,0,None
636,488.2,6141,18515,1989,4449,2511,2.0,9,3,3,0,1,2,None
637,314.7,3958,5964,1920,2328,1149,1.5,6,2,1,1,1,0,Old
638,326.9,4112,6000,1960,2209,1726,1.0,8,3,1,1,2,0,None
639,319.9,4024,6025,1960,2085,1726,1.0,6,3,1,1,1,0,None
640,460.3,5790,6072,2005,3057,1937,2.0,8,4,1,1,1,1,None
641,283.4,3565,3801,1960,2596,1306,1.5,7,3,1,1,1,1,None
642,318.1,4001,5654,1963,3007,1664,1.5,6,3,1,2,1,1,None
643,292.8,3683,6470,1967,2156,1726,1.0,9,3,1,1,1,0,None
644,263.9,3319,3967,1964,1434,1280,1.0,6,3,1,0,1,1,None
645,333.7,4197,10438,1968,2016,1726,1.0,6,3,1,1,1,0,None
646,271.6,3416,6073,1968,2131,1343,1.0,5,2,1,1,1,0,None
647,315.2,3965,7274,1965,2292,1679,1.0,7,3,1,1,1,0,None
648,369.3,4645,4784,1910,3410,2087,2.0,7,4,2,0,1,1,Recent
649,324.2,4078,6612,1965,2328,1993,1.0,7,3,1,1,2,0,None
650,510.3,6419,10502,1968,3846,3062,1.0,9,4,3,0,1,0,Recent
651,350.0,4403,7140,1964,2313,1881,1.0,7,3,2,0,1,0,None
652,360.6,4536,4933,1993,2014,1704,1.0,7,3,2,0,1,0,None
653,311.9,3923,5352,1970,2098,1320,2.0,7,3,1,1,1,1,Recent
654,297.7,3745,5952,1963,2592,1438,1.5,7,3,2,0,1,0,None
655,344.6,4335,4000,1969,2474,2076,1.0,7,3,1,0,1,0,None
656,260.1,3272,5744,1965,2032,984,1.0,5,3,1,0,1,0,None
657,312.0,3924,5218,1960,2488,1306,1.5,6,3,2,0,1,1,None
658,326.1,4102,6099,1960,2305,1320,2.0,8,4,2,1,2,0,None
659,296.2,3726,4161,1927,2664,1350,2.0,7,4,1,1,1,1,None
660,310.3,3903,6111,1959,2148,1726,1.0,8,4,1,1,2,0,None
661,290.1,3649,3904,1960,2548,1306,1.5,7,3,2,0,1,1,None
662,222.5,2799,2589,1920,1516,748,1.5,4,2,1,0,1,0,None
663,561.8,7067,5832,2011,4331,2846,2.0,7,3,2,0,1,0,Recent
664,305.0,3836,4276,1966,2796,1142,1.0,7,3,1,1,1,1,Recent
665,315.3,3966,3828,1957,2700,1460,1.5,6,2,1,1,1,1,None
666,266.3,3350,2706,1920,2928,1636,2.0,7,3,2,0,1,0,None
667,444.6,5593,4851,2000,2957,1680,2.0,5,3,2,0,1,0,None
668,287.9,3621,4106,1954,3100,1495,1.5,4,2,1,0,1,1,None
669,293.3,3689,5563,1960,2233,2129,1.0,7,3,1,0,1,0,None
670,333.8,4199,6166,1960,2232,1726,1.0,7,4,2,0,1,1,Recent
671,286.2,3600,6067,1963,2592,1438,1.5,9,4,2,0,1,0,None
672,326.9,4112,9095,1965,2144,1726,1.0,6,3,1,1,1,0,None
673,322.9,4062,6612,1965,2847,2086,1.0,10,4,1,1,1,2,None
674,352.1,4429,8085,1960,2862,2166,1.0,6,3,1,1,1,0,None
675,276.9,3483,6569,1964,2016,1726,1.0,8,4,1,1,1,0,None
676,285.2,3587,5202,1960,2352,1306,1.5,6,3,2,0,1,1,None
677,330.6,4158,5691,1960,2423,1603,1.5,6,3,1,1,1,1,None
678,272.0,3421,3200,1908,2856,1872,2.0,6,3,2,0,1,0,None
679,298.1,3750,4193,1950,2192,1400,2.0,7,4,1,1,1,1,None
680,275.9,3470,4237,1950,2436,1068,1.0,6,3,1,1,1,1,None
681,272.1,3423,6408,1940,3544,1494,1.0,6,3,1,0,1,1,Old
682,275.2,3462,4598,1960,2140,1088,1.0,5,3,1,1,1,1,None
683,299.0,3761,4941,1911,2700,1530,2.0,8,5,1,0,1,0,None
684,234.0,2943,3738,1928,1694,1148,1.5,6,3,1,0,1,0,None
685,298.0,3748,6594,1961,2640,1469,1.5,5,2,1,1,1,0,None
686,500.0,6290,8000,1966,4400,3494,1.0,12,6,4,0,2,2,None
687,277.4,3489,6291,1963,2682,1438,1.5,4,1,1,0,1,0,None
688,203.7,2562,3556,1920,2184,1047,1.5,5,3,1,0,1,0,None
689,297.0,3736,7877,1920,1922,966,1.0,5,2,2,0,1,0,None
690,250.9,3156,5466,1924,2223,952,1.0,5,2,1,0,1,0,None
691,289.8,3645,4240,1960,2848,1347,1.0,6,3,1,1,1,1,None
692,290.2,3650,6035,1960,2120,1692,1.0,6,3,1,1,1,0,None
693,288.2,3625,4084,1960,2106,1352,2.0,6,4,1,1,1,1,None
694,335.7,4223,8968,1965,2432,1794,1.0,7,3,1,1,1,1,None
695,389.4,4898,4988,1989,2604,1640,2.0,8,4,1,1,1,1,None
696,304.9,3835,4002,1972,2686,1741,2.0,7,3,1,1,1,0,None
697,246.3,3098,9282,1920,2065,1122,2.0,6,3,2,0,1,0,None
698,343.5,4321,14521,1966,2588,1487,1.0,7,3,2,0,1,1,None
699,426.3,5362,9661,1963,2884,1721,1.5,8,3,3,0,1,0,Recent
700,318.3,4004,4632,1950,2886,1346,1.0,6,4,1,0,1,0,None
701,343.0,4314,7324,1969,2850,1503,1.5,6,4,1,1,1,2,None
702,366.5,4610,5861,1986,2706,1419,1.5,8,4,2,0,1,0,None
703,325.7,4097,5113,1960,2386,1056,1.0,6,2,2,0,1,1,None
704,281.5,3541,4107,1960,2542,1123,1.0,6,3,1,0,1,1,None
